Random,Date,Hour,Cloud coverage,Visibility,Temperature,Dew point,Relative humidity,Wind speed,Station pressure,Altimeter,Solar energy,(Inverter),
0.471255603,11/7/2016,10,0,10,16.14,8.77,60.88,6.64,29.53,30.33,3847.5,,
0.5749719786,11/7/2016,11,0,10,18.11,8.33,52.16,3.64,29.51,30.31,4020,,
0.2050220768,11/7/2016,12,0,10,19.46,7.48,44.56,5.4,29.5,30.3,3700.75,,
0.893926092,11/7/2016,13,0,10,19.82,8.27,45.8,6.8,29.48,30.28,2242.5,,
0.5461256611,11/7/2016,14,0.15,10,19.24,8.24,47.12,2.8,29.46,30.26,894.75,,
0.1576871318,11/7/2016,15,0.42,10,18.78,9.31,53.32,2.28,29.47,30.27,745.5,,
0.7914015378,11/7/2016,16,0.14,10,17.38,10.39,60.56,1.08,29.46,30.26,102.69,,
0.9096580802,11/7/2016,17,0,10,14.63,10.02,71.36,2.84,29.46,30.26,0,,
0.8166299611,11/8/2016,6,1,10,12.43,10.22,84.6,5.72,29.42,30.22,2.95,,
0.9043771706,11/8/2016,7,1,10,12.53,10.5,84.68,6.76,29.42,30.22,53.83,,
0.9118692325,11/8/2016,8,1,9.7,12.62,11.11,86.39,6.96,29.43,30.23,123.5,,
0.5434491697,11/8/2016,9,1,6.84,12.91,12.14,92.72,7.36,29.43,30.23,200.75,,
0.4373247148,11/8/2016,10,1,4.92,13.11,12.92,95.76,5.12,29.42,30.22,301.75,,
0.1253397358,11/8/2016,11,1,4.13,13.36,13.15,95.67,6.63,29.41,30.21,213.25,,
0.6196047415,11/8/2016,12,1,3.87,13.42,13.33,95.67,7.55,29.39,30.19,228.5,,
0.0197296254,11/8/2016,13,1,5.95,13.77,13.56,95.37,8.85,29.38,30.17,365.25,,
0.3652814426,11/8/2016,14,0.77,7.07,14.21,13.44,91.14,8.65,29.37,30.17,473.75,,
0.4974900568,11/8/2016,15,0.31,7.08,14.29,13.35,90,7.42,29.36,30.16,467.5,,
0.9024942541,11/8/2016,16,0.52,7.32,13.76,13.16,90.96,7.32,29.38,30.17,123.86,,
0.8631687991,11/8/2016,17,0.54,9.88,12.39,11.04,83.4,7.28,29.39,30.19,0,,
0.1975161813,11/9/2016,6,0,8.4,4.19,3.63,88.88,10.32,29.52,30.32,40.2,,
0.5357097499,11/9/2016,7,0,10,4.54,3.58,86.8,9.08,29.53,30.33,813.5,,
0.5015074201,11/9/2016,8,0,10,6.62,4.74,82.88,8.44,29.54,30.34,2288.5,,
0.2737581567,11/9/2016,9,0,10,8.71,6.18,80.84,10.88,29.55,30.35,3437.5,,
0.4821594423,11/9/2016,10,0,10,10.38,6.67,75.6,9.36,29.56,30.36,3586.25,,
0.2937246426,11/9/2016,11,0.42,10,11.47,7.01,71.44,11.28,29.54,30.34,3513,,
0.2385272495,11/9/2016,12,0.44,10,12.18,6.66,64.96,11.32,29.52,30.32,3875,,
0.7657124486,11/9/2016,13,0.29,10,12.75,6.58,62,9.68,29.51,30.31,3556.75,,
0.0243144995,11/9/2016,14,0.01,10,13.02,6.02,60.52,6.72,29.49,30.29,2421,,
0.9861084491,11/9/2016,15,0.01,10,12.87,5.77,59.88,7.32,29.49,30.29,975.75,,
0.2270010926,11/9/2016,16,0,10,11.31,5.22,61.04,5.72,29.48,30.28,100.1,,
0.9559282516,11/9/2016,17,0,10,8.54,5.1,72.28,5.4,29.5,30.3,0,,
0.6451023214,11/10/2016,6,0,10,1.84,1.67,82.6,8.28,29.44,30.24,43.04,,
0.1294505585,11/10/2016,7,0,10,3.09,2.31,82.32,8.4,29.44,30.24,823.5,,
0.4753018608,11/10/2016,8,0,10,6.24,4.08,78.2,8.96,29.43,30.23,2268.25,,
0.7063947814,11/10/2016,9,0,10,9.85,5.28,68.88,11.48,29.42,30.22,3509,,
0.1434318221,11/10/2016,10,0,10,12.36,5.64,61.52,17.96,29.4,30.2,4101.5,,
0.1465357989,11/10/2016,11,0,10,13.8,6.26,59.16,18.76,29.37,30.17,4296.5,,
0.2966223769,11/10/2016,12,0,10,14.9,6.41,55.88,16.16,29.34,30.13,4108.25,,
0.2355802176,11/10/2016,13,0,10,15.42,6.34,54,17.76,29.31,30.1,3584.25,,
0.8634749544,11/10/2016,14,0,10,15.63,5.7,48.8,17.64,29.28,30.07,2413.5,,
0.6102519182,11/10/2016,15,0,10,15.17,7.04,55.84,15.92,29.28,30.07,972.75,,
0.3671400102,11/10/2016,16,0,10,13.43,7,61.84,15.4,29.26,30.05,91.39,,
0.3513113102,11/10/2016,17,0,10,10.64,6.46,73.04,8.12,29.27,30.06,0,,
0.6472210614,11/11/2016,6,0,10,5.39,4.58,79.88,9.08,29.35,30.15,40.76,,
0.302585975,11/11/2016,7,0,10,6.88,4.55,79.76,9.72,29.38,30.18,515,,
0.5974837739,11/11/2016,8,0,10,9.05,5.02,75.8,10.68,29.4,30.2,1073.25,,
0.5939701707,11/11/2016,9,0,10,10.98,5.55,69.36,14.2,29.42,30.22,1897.25,,
0.8167869628,11/11/2016,10,0,10,12.15,6.86,69.56,16,29.44,30.24,2388.25,,
0.3510815855,11/11/2016,11,0.28,10,13.23,6.36,60.72,19.16,29.45,30.25,3185.5,,
0.9159968987,11/11/2016,12,0.3,10,13.53,5.26,57.24,18.88,29.46,30.26,1850.5,,
0.427081265,11/11/2016,13,0.44,10,13.08,4.09,51.72,19.48,29.46,30.26,1870.75,,
0.6096199783,11/11/2016,14,0.16,10,12.6,3.66,54.84,19.52,29.48,30.28,1791.5,,
0.9091545183,11/11/2016,15,0.53,10,11.04,2.37,53.72,18.76,29.51,30.31,536.75,,
0.0413573214,11/11/2016,16,0,10,9.27,2.44,59.56,16.32,29.52,30.33,54.91,,
0.0862481687,11/11/2016,17,0.28,10,7.76,2.36,65.6,13,29.54,30.34,0,,
0.4673026486,11/12/2016,6,0,10,-1.36,-0.58,93,1.84,29.66,30.46,36.65,,
0.0850126257,11/12/2016,7,0.14,8.08,-0.73,-0.76,93,0.28,29.68,30.48,783.75,,
0.9824940781,11/12/2016,8,0,10,2.88,0.94,84.44,0.28,29.69,30.49,2140.5,,
0.3484546621,11/12/2016,9,0,10,5.53,1.11,71.4,5.08,29.69,30.49,3437.25,,
0.0837690048,11/12/2016,10,0,10,7.28,1.66,64.92,6.28,29.69,30.49,4021.25,,
0.474882978,11/12/2016,11,0,10,8.42,0.32,54.8,4.36,29.66,30.46,4204.75,,
0.8090076561,11/12/2016,12,0,10,9.16,-0.2,49.92,0.96,29.63,30.43,4039.25,,
0.7025877037,11/12/2016,13,0,10,9.9,-0.14,47.6,1.92,29.6,30.4,3510.25,,
0.8952664153,11/12/2016,14,0,10,10.5,-0.2,45.48,2.76,29.57,30.37,2278,,
0.6684172743,11/12/2016,15,0,9.04,10.61,0.07,45.44,1.92,29.55,30.35,935.5,,
0.9533011117,11/12/2016,16,0,10,9.54,0.36,50.92,0.96,29.54,30.34,84.51,,
0.8324037788,11/12/2016,17,0,10,7.47,0.01,59.2,0,29.54,30.34,0,,
0.4018671031,11/13/2016,6,0,10,-2.72,-2.95,90.49,1.24,29.47,30.27,26.28,,
0.9583724742,11/13/2016,7,0,10,-1.52,-1.99,82.96,6,29.47,30.27,741.5,,
0.2330343316,11/13/2016,8,0,10,2.48,0.32,78.04,8.6,29.47,30.27,2156.25,,
0.0615731578,11/13/2016,9,0,10,6.48,0.93,64.8,9.64,29.46,30.26,3514.5,,
0.455490011,11/13/2016,10,0,10,9.12,0.84,54,11.76,29.45,30.25,4113,,
0.2929437053,11/13/2016,11,0,10,10.9,0.87,49.2,10.96,29.42,30.22,4297.25,,
0.7749334457,11/13/2016,12,0,10,12.23,1.03,44.88,10.44,29.39,30.19,4131.25,,
0.7901570781,11/13/2016,13,0,10,13,0.86,41.8,10.8,29.36,30.16,3582,,
0.508015122,11/13/2016,14,0,10,13.4,0.6,39.84,11.72,29.34,30.14,2275.5,,
0.1297758776,11/13/2016,15,0,10,13,1.12,42.72,12.08,29.34,30.13,932.5,,
0.5987800502,11/13/2016,16,0,10,10.71,1.43,48.64,8.4,29.31,30.11,78.01,,
0.9325117413,11/13/2016,17,0,10,7.04,0.84,57.12,6.44,29.31,30.1,0,,
0.0909609457,11/14/2016,6,0,9.04,2.69,0.03,85.92,5.04,29.21,30,29.4,,
0.3440390236,11/14/2016,7,0,10,3.79,0.86,84.32,6.16,29.22,30.01,524.75,,
0.9769918888,11/14/2016,8,0,10,6.78,2.98,73,9.04,29.21,30,782.25,,
0.5201987734,11/14/2016,9,0,10,9.86,4.09,64.52,8.08,29.2,29.99,1959.25,,
0.4432661787,11/14/2016,10,0,10,13.07,5.71,56.36,14.2,29.19,29.98,3502.75,,
0.5261444752,11/14/2016,11,0,10,15.08,6.49,55.08,11.16,29.17,29.96,3983.5,,
0.9239967889,11/14/2016,12,0,10,16.06,7.14,54.48,12.6,29.14,29.93,3814,,
0.7703359216,11/14/2016,13,0,9.65,16.91,7.94,52.39,14.35,29.12,29.91,3283.25,,
0.2215731372,11/14/2016,14,0,10,17.24,8.32,52.45,14.48,29.11,29.9,1925,,
0.6177598862,11/14/2016,15,0,10,16.75,8.52,55.12,13.08,29.11,29.9,788.75,,
0.1643121666,11/14/2016,16,0.17,10,14.96,8.61,61.44,7.16,29.11,29.9,74,,
0.0837470659,11/14/2016,17,0.55,10,12.48,7.95,67.64,5.76,29.12,29.91,0,,
0.8274079459,11/15/2016,6,0.33,2.14,2.52,3.26,96.77,4.9,29.12,29.91,17.29,,
0.1810152114,11/15/2016,7,0.32,2.51,3.01,3.84,96.93,7.46,29.14,29.93,619,,
0.3451347516,11/15/2016,8,0,5.41,6.01,5.77,94.04,8.96,29.15,29.95,1862.75,,
0.204262584,11/15/2016,9,0,9.88,7.81,6.72,85.04,6.08,29.15,29.94,3178.5,,
0.7766446685,11/15/2016,10,0,9.92,10.17,7.65,75.72,6.04,29.14,29.93,3802.25,,
0.7759976392,11/15/2016,11,0,9.96,12.22,7.65,68.12,7.08,29.13,29.92,4005.25,,
0.5064783306,11/15/2016,12,0,10,13.7,7.83,62.4,8,29.11,29.9,3795,,
0.7082847452,11/15/2016,13,0,10,14.63,7.79,59.44,9.52,29.11,29.9,3151.25,,
0.1289840515,11/15/2016,14,0,10,14.92,7.53,58.64,9.68,29.1,29.89,1656,,
0.4255111581,11/15/2016,15,0,10,14.42,7.18,59.36,8.12,29.11,29.9,714,,
0.4045114194,11/15/2016,16,0,10,12.69,7.12,65.76,7.12,29.12,29.91,84.93,,
0.3028052037,11/15/2016,17,0,10,9.55,6.43,73.56,5.08,29.12,29.91,0,,
0.1332185101,11/16/2016,6,0.48,1.99,1.71,2.36,97,0.2,29.13,29.92,19.13,,
0.6774478708,11/16/2016,7,0.56,1.92,2.04,2.72,98.28,0.2,29.15,29.94,586.75,,
0.3261215726,11/16/2016,8,0,7.36,6.18,5.69,88.36,2.12,29.16,29.95,1755.5,,
0.4815800735,11/16/2016,9,0,9.88,9.54,7.08,80,0.12,29.16,29.95,3087.25,,
0.6979085568,11/16/2016,10,0,10,12.31,7.67,68.92,0.96,29.17,29.96,3672.75,,
0.4693584396,11/16/2016,11,0,10,14.16,8.17,65.84,0.96,29.16,29.95,3853.5,,
0.070450794,11/16/2016,12,0,10,15.5,8.22,59.92,0,29.15,29.94,3680.25,,
0.0460657363,11/16/2016,13,0,9.04,16.74,8.51,56,2.04,29.14,29.93,3129,,
0.5319029682,11/16/2016,14,0,10,17.4,8.22,53.28,3.64,29.14,29.93,1918.25,,
0.5303898919,11/16/2016,15,0,10,17.34,8.06,53.2,0,29.13,29.92,791.25,,
0.0848282545,11/16/2016,16,0,10,15.7,8.06,56.56,0,29.14,29.93,61.19,,
0.7260321495,11/16/2016,17,0,10,11.82,7.22,69.12,1.8,29.14,29.93,0,,
0.2808688809,11/17/2016,6,0,8.04,8.02,6.41,88.88,7.12,29.1,29.89,16.65,,
0.2522223925,11/17/2016,7,0.14,9.96,8.74,6.75,86.84,6.48,29.11,29.9,462.75,,
0.9463177652,11/17/2016,8,0,10,10.8,8.32,81.8,9.8,29.11,29.9,1233.5,,
0.6797332119,11/17/2016,9,0,10,14.18,9.71,75.52,11.88,29.11,29.9,2792,,
0.5545583901,11/17/2016,10,0,10,17.59,11.38,67.56,15,29.09,29.88,2992.75,,
0.0567414018,11/17/2016,11,0,10,20.16,11.94,57.56,16.32,29.07,29.86,3041.75,,
0.1636498207,11/17/2016,12,0,10,21.67,11.98,52.84,17.36,29.04,29.83,2600.5,,
0.2295245319,11/17/2016,13,0,10,22.91,12.06,48.56,16.48,29.02,29.81,2485.5,,
0.7380177777,11/17/2016,14,0,10,23.34,11.85,46.28,20.08,29.01,29.8,1443.25,,
0.3512743632,11/17/2016,15,0,10,22.53,12.12,49.52,18.12,29,29.79,562.75,,
0.9375249818,11/17/2016,16,0,10,20.85,12.48,57.4,15.12,29,29.79,50.52,,
0.9012495365,11/17/2016,17,0,10,19.24,12.11,62.53,14.76,29.02,29.81,0,,
0.5872907876,11/18/2016,6,0,10,12.62,8.08,75.13,14.12,29.09,29.88,24.45,,
0.0071331325,11/18/2016,7,0,10,13.45,8.58,72.64,12.56,29.09,29.88,408.75,,
0.4317236685,11/18/2016,8,0,10,16.12,10.06,65.52,19.04,29.09,29.88,1271.75,,
0.8757099514,11/18/2016,9,0.52,10,17.95,11.79,65.16,21.8,29.08,29.87,2108.25,,
0.7355015436,11/18/2016,10,0.88,10,19.22,13.36,65.8,20.32,29.07,29.86,1410.25,,
0.32333334,11/18/2016,11,1,10,19.86,14.48,67.92,20,29.05,29.84,1066.5,,
0.1963275813,11/18/2016,12,0.91,10,20.57,15.31,69.76,22.36,29.04,29.83,394.5,,
0.9970214614,11/18/2016,13,1,10,19.98,15.78,73.12,16.08,29.02,29.81,139.18,,
0.7105383568,11/18/2016,14,1,4.39,17.77,16.19,86.31,17.69,29.01,29.8,12.56,,
0.4135230635,11/18/2016,15,1,5.7,15.2,14.37,88.62,22.26,29.02,29.82,39.88,,
0.6016329301,11/18/2016,16,0.83,10,12.69,10.98,82.8,17.56,29.03,29.82,66.62,,
0.9090418001,11/18/2016,17,1,10,10.83,7.36,74.56,19.84,29.1,29.9,0,,
0.8655239821,11/19/2016,6,1,10,2.32,-1.39,72.76,24.32,29.34,30.13,0.85,,
0.3258732306,11/19/2016,7,1,10,1.95,-1.41,74.8,24.16,29.37,30.17,93,,
0.6589157449,11/19/2016,8,1,10,2.02,-1.48,73.84,21.8,29.4,30.2,412.5,,
0.5702033276,11/19/2016,9,1,10,2.2,-1.34,74.56,23.36,29.41,30.21,1172,,
0.9582319246,11/19/2016,10,1,10,2.26,-1.41,75.43,24.31,29.44,30.24,1333,,
0.6182577868,11/19/2016,11,1,10,2.42,-1.67,72.76,20.72,29.44,30.24,1266,,
0.7728260541,11/19/2016,12,1,10,3.16,-2.36,67.22,22.61,29.44,30.24,1437.75,,
0.5996552052,11/19/2016,13,1,10,3.56,-2.3,66.72,22.04,29.45,30.25,1342.75,,
0.3282544438,11/19/2016,14,1,10,3.28,-2.74,64.68,21.16,29.46,30.26,459.5,,
0.1848144052,11/19/2016,15,1,10,3.16,-3.5,61.08,21.4,29.48,30.28,231.75,,
0.1473639135,11/19/2016,16,0.74,10,2.64,-3.75,62.68,16,29.5,30.3,29,,
0.8867765116,11/19/2016,17,0.3,10,1.2,-3.85,67.76,13.4,29.51,30.31,0,,
0.1000509227,11/20/2016,6,0,10,-4.54,-6.24,84.84,9,29.56,30.36,13.37,,
0.2901078067,11/20/2016,7,0,10,-4.1,-6.33,80.88,8.64,29.57,30.37,668,,
0.9246655374,11/20/2016,8,0,10,-2.85,-5.96,77.04,9.4,29.57,30.37,1820.75,,
0.6646470139,11/20/2016,9,0,10,-1.59,-5.61,72,10.04,29.58,30.38,3231,,
0.6584902077,11/20/2016,10,0,10,-0.59,-5.61,67.6,9.32,29.57,30.37,4105,,
0.2051719974,11/20/2016,11,0,10,0.3,-5.28,65.72,10.12,29.56,30.36,4343,,
0.971550351,11/20/2016,12,0,10,1.03,-5.1,63.72,9.24,29.53,30.33,4160,,
0.9670017171,11/20/2016,13,0,10,1.86,-4.88,59.76,7.64,29.52,30.32,3459.75,,
0.1828967012,11/20/2016,14,0,10,2.23,-5.14,56.8,8.4,29.51,30.31,2024.25,,
0.7367213687,11/20/2016,15,0,10,2.15,-5.52,55.52,8.44,29.51,30.31,843.75,,
0.4377754976,11/20/2016,16,0,10,1.14,-5.84,58.4,6.4,29.51,30.31,54.88,,
0.762517622,11/20/2016,17,0,10,-0.41,-5.36,64.96,3.76,29.51,30.31,0,,
0.517859207,11/21/2016,6,0,10,-5.14,-6.55,83.72,1.16,29.5,30.3,9.42,,
0.1557768635,11/21/2016,7,0,10,-4.96,-6.25,82.28,0.12,29.5,30.3,555.25,,
0.8515808957,11/21/2016,8,0,10,-2.23,-5.24,75.24,0,29.52,30.32,1737.25,,
0.9908549245,11/21/2016,9,0,10,-0.17,-4.54,70.28,2.04,29.53,30.33,3118,,
0.3288127691,11/21/2016,10,0,10,1.38,-4.45,64.24,1.2,29.53,30.33,3925,,
0.699379747,11/21/2016,11,0,10,2.63,-4.46,58.36,1.8,29.52,30.32,4142.25,,
0.1137520205,11/21/2016,12,0,10,3.72,-3.82,57.88,2.76,29.5,30.3,3976.75,,
0.4898518007,11/21/2016,13,0,10,4.65,-3.84,53.72,3.16,29.49,30.29,3292,,
0.838409388,11/21/2016,14,0,10,5.19,-4.74,47.72,1.16,29.48,30.28,1940.5,,
0.4693887706,11/21/2016,15,0,10,4.99,-4.46,48.28,0.12,29.47,30.27,664.25,,
0.6806612529,11/21/2016,16,0,10,3.59,-2.6,60.84,0.2,29.46,30.26,65.95,,
0.1270461262,11/21/2016,17,0,10,2.15,-2.27,69.68,0.2,29.45,30.25,0,,
0.6132269548,11/22/2016,6,0,10,0.15,-1.07,86.16,5.48,29.49,30.3,1.32,,
0.902164499,11/22/2016,7,0,10,0.29,-1.01,88.72,6.12,29.5,30.3,182.05,,
0.1964033558,11/22/2016,8,0,10,1.44,-0.85,81.88,10.12,29.5,30.3,1564.5,,
0.0481995626,11/22/2016,9,0,10,3.38,-0.86,75.76,13.36,29.51,30.31,3390.25,,
0.9868218773,11/22/2016,10,0,10,4.77,-0.57,69.92,12.2,29.51,30.31,3167,,
0.8793318383,11/22/2016,11,0,10,6.37,-0.04,63.36,13.8,29.47,30.27,2824,,
0.1973458484,11/22/2016,12,0,10,6.51,-0.04,61.76,14.12,29.44,30.24,962.25,,
0.2533775768,11/22/2016,13,0,10,7.55,-0.08,58.56,13.12,29.42,30.22,2207.75,,
0.7481788746,11/22/2016,14,0,10,7.95,-0.37,54.96,12.96,29.4,30.2,1615.75,,
0.9057611993,11/22/2016,15,0.15,10,7.54,-0.44,55.12,10.6,29.4,30.2,219.43,,
0.6923987712,11/22/2016,16,0.83,10,6.7,0.12,61.44,9.08,29.39,30.19,14.58,,
0.500630267,11/22/2016,17,1,10,6.28,0.06,63,11.6,29.38,30.18,0,,
0.2666291969,11/23/2016,6,1,3.77,4.62,4.29,96,14.92,29.24,30.03,0,,
0.0910002345,11/23/2016,7,1,3.05,4.85,4.66,96.9,15.2,29.22,30.01,11.17,,
0.367252474,11/23/2016,8,1,3.28,5.48,5.3,97.16,10.56,29.21,30.01,62.45,,
0.3820996613,11/23/2016,9,0.86,4.82,6.03,5.7,96.14,9,29.2,29.99,163.75,,
0.6901081828,11/23/2016,10,1,5.69,6.67,6.07,95.08,11.5,29.18,29.98,120.75,,
0.3683701414,11/23/2016,11,1,4.19,6.92,6.31,94.04,9.34,29.16,29.95,216.5,,
0.8928908133,11/23/2016,12,1,4.65,7.3,6.93,96,8.34,29.13,29.92,182.75,,
0.7682547343,11/23/2016,13,1,4.32,7.62,7.36,97.28,7.76,29.11,29.9,146.75,,
0.9365773785,11/23/2016,14,1,4.07,7.93,7.62,99.86,9.39,29.11,29.9,59.9,,
0.7739071741,11/23/2016,15,1,1.49,7.94,7.77,98.77,8.73,29.12,29.91,72.3,,
0.2252393977,11/23/2016,16,1,4.69,8.01,7.98,96.44,6.51,29.12,29.92,8.04,,
0.9362523565,11/23/2016,17,1,2.12,8.11,7.98,97.46,5.96,29.14,29.93,0,,
0.0729963144,11/24/2016,6,1,9.92,4.51,3.06,87.92,11.44,29.37,30.17,0,,
0.7513448067,11/24/2016,7,1,9.88,4.41,3,87.92,8.28,29.39,30.18,24.2,,
0.743401628,11/24/2016,8,1,8.92,4.36,2.82,86.8,8.72,29.4,30.2,96.78,,
0.0800278073,11/24/2016,9,1,7,4.24,2.66,88.72,8.08,29.42,30.22,187.5,,
0.9098435724,11/24/2016,10,1,7,4.3,2.79,87.76,6.08,29.43,30.23,309.75,,
0.1736217719,11/24/2016,11,1,7.04,4.29,2.86,87.64,8.24,29.42,30.22,322.75,,
0.7412762125,11/24/2016,12,1,7,4.31,2.6,85.72,7.76,29.41,30.21,286.5,,
0.9867995353,11/24/2016,13,1,6.92,4.21,2.48,86.68,6.12,29.4,30.2,259.75,,
0.4805279886,11/24/2016,14,1,7,4.17,2.54,85.4,7.28,29.41,30.21,165,,
0.2927304597,11/24/2016,15,1,5.16,3.97,2.54,88.72,6.48,29.42,30.22,53.75,,
0.875882762,11/24/2016,16,1,7.96,3.92,2.38,86.8,6.64,29.43,30.23,3.02,,
0.0511499322,11/24/2016,17,1,7.88,3.87,2.44,87.76,8.24,29.44,30.24,0,,
0.3503165136,11/25/2016,6,1,7.04,3.48,2.18,89,3,29.53,30.33,0,,
0.6148802964,11/25/2016,7,1,4.8,3.43,1.6,89.2,4.92,29.53,30.33,59.37,,
0.5899535872,11/25/2016,8,1,4.42,3.47,1.73,86.92,5.08,29.55,30.35,272.75,,
0.3443041565,11/25/2016,9,0.92,6.32,3.93,1.82,81.24,4.12,29.55,30.35,964.5,,
0.5293746749,11/25/2016,10,0.92,9.92,4.57,1.38,76.84,2.24,29.55,30.35,1002,,
0.0384922184,11/25/2016,11,1,10,4.74,1.5,74.8,6.4,29.54,30.34,706.75,,
0.1956259548,11/25/2016,12,1,10,4.78,1.76,75.88,8.04,29.53,30.33,637.5,,
0.7554681778,11/25/2016,13,1,10,4.99,1.94,77.8,7.8,29.53,30.33,596.75,,
0.0407759799,11/25/2016,14,1,8.08,5.1,2.42,81.32,12.36,29.53,30.33,394.5,,
0.7241646631,11/25/2016,15,1,6.4,5.15,2.92,83.68,11.32,29.53,30.33,132.98,,
0.6577553125,11/25/2016,16,1,7.04,5.03,3.11,84.76,8.72,29.55,30.35,8.55,,
0.2158581247,11/25/2016,17,1,7.08,4.89,3.36,85.72,6.04,29.55,30.35,0,,
0.8056662388,11/26/2016,6,0.96,7,1.49,2.38,91.68,4.36,29.59,30.39,5.33,,
0.1063994362,11/26/2016,7,0.14,4.4,0.69,1.21,95.72,2.68,29.59,30.39,386.28,,
0.7973041737,11/26/2016,8,0,4.36,1.97,2.24,93.8,5.64,29.59,30.39,1421.25,,
0.6578397024,11/26/2016,9,0.14,5.04,3.94,3.18,90.16,6.36,29.59,30.39,2638.25,,
0.1828184018,11/26/2016,10,0.14,5.04,5.84,4.21,86.96,5.12,29.58,30.38,3310.25,,
0.4148119085,11/26/2016,11,0.46,7.07,7.39,5.1,82.45,8.85,29.56,30.36,2127.25,,
0.542902637,11/26/2016,12,0.72,7.42,8.24,5.54,80.35,11.81,29.53,30.33,1785.25,,
0.3204224899,11/26/2016,13,0.65,10,8.53,5,75.97,12.41,29.51,30.31,1975.5,,
0.3480859224,11/26/2016,14,0.53,10,8.81,4.89,73.47,13.85,29.49,30.29,1315.5,,
0.4100146452,11/26/2016,15,0.3,10,8.4,4.8,74.72,9.16,29.46,30.26,585.75,,
0.0395843694,11/26/2016,16,0,10,6.77,4.64,81.68,7.8,29.44,30.24,34.78,,
0.0416536261,11/26/2016,17,0,10,5.22,3.8,84.64,7.44,29.43,30.23,0,,
0.1999641175,11/27/2016,6,1,1.58,1.19,1.52,99.01,6.64,29.31,30.11,0.61,,
0.855576854,11/27/2016,7,1,0.39,1.61,1.92,97.66,7.3,29.31,30.11,89.8,,
0.2869721579,11/27/2016,8,1,0.24,1.97,2.44,99.84,8.08,29.31,30.11,317.75,,
0.4847206592,11/27/2016,9,1,0.24,2.43,2.57,99.43,9.5,29.31,30.11,427.75,,
0.8711552981,11/27/2016,10,1,0.25,2.73,3.18,98.46,12.69,29.3,30.09,554.75,,
0.7443980223,11/27/2016,11,1,1.42,3.21,3.63,98.18,15.07,29.26,30.05,688.75,,
0.2739160878,11/27/2016,12,1,3.55,3.88,4.07,93.92,15.23,29.24,30.03,586.5,,
0.6697364566,11/27/2016,13,1,3.32,4.57,4.08,93.8,12.84,29.21,30,670.25,,
0.2367609134,11/27/2016,14,0.99,4.77,5.8,4.59,89.89,16.65,29.18,29.97,644.25,,
0.5164489024,11/27/2016,15,0.83,6.32,6.46,4.86,86.84,15.08,29.14,29.93,216.35,,
0.5057799711,11/27/2016,16,0.92,6.4,6.57,5.16,87.68,11.48,29.13,29.92,9.92,,
0.9719177438,11/27/2016,17,1,10,6.48,4.93,85.76,15.04,29.13,29.92,0,,
0.6033206007,11/28/2016,6,1,10,6.89,5.63,90.04,21.72,28.87,29.65,0,,
0.4575250335,11/28/2016,7,1,10,7.06,6.12,91.12,22.31,28.85,29.64,14.6,,
0.2307134231,11/28/2016,8,1,6.33,7.16,6.59,93.23,22.15,28.83,29.62,66.35,,
0.8857719393,11/28/2016,9,1,3.69,7.29,6.94,95.62,17.81,28.81,29.59,111.4,,
0.1160480205,11/28/2016,10,1,5.07,8.08,7.33,93.94,20.1,28.76,29.54,133.75,,
0.7043023498,11/28/2016,11,1,7.17,8.98,8.36,94.54,21.34,28.72,29.51,100.78,,
0.149913267,11/28/2016,12,1,3.94,9.28,9.14,97,21.76,28.7,29.48,171.25,,
0.396870801,11/28/2016,13,1,3.57,9.99,9.68,95.19,18.66,28.66,29.44,88.93,,
0.4917049934,11/28/2016,14,1,3.6,10.22,9.98,95.66,19.84,28.61,29.39,53.85,,
0.0521638268,11/28/2016,15,1,5.24,9.88,9.64,94.8,23.04,28.57,29.35,31.65,,
0.7966433952,11/28/2016,16,1,7.62,9.74,8.78,86.43,24.62,28.54,29.32,1,,
0.5706820118,11/28/2016,17,1,10,10.1,9.63,92.98,21.04,28.52,29.3,0,,
0.0098226001,11/29/2016,6,0,10,7.25,6.87,93.8,12.84,28.76,29.54,1.99,,
0.7281380312,11/29/2016,7,0,10,7.56,7.28,94.76,14.48,28.78,29.56,135.05,,
0.9953030327,11/29/2016,8,0,10,8.16,7.7,93.48,13.44,28.8,29.58,801.75,,
0.7827666532,11/29/2016,9,0,10,9.52,8.48,90.92,10.96,28.82,29.6,2116.5,,
0.8261373518,11/29/2016,10,0,10,11.32,9.29,83.12,11.04,28.83,29.61,3478,,
0.7513779826,11/29/2016,11,0,10,12.87,9.38,76.16,14.72,28.81,29.59,3277.5,,
0.2339737627,11/29/2016,12,0.48,10,13.42,9.34,74.88,17.04,28.8,29.58,3330.75,,
0.0590318611,11/29/2016,13,0.46,10,13.8,9.8,75.64,15.84,28.77,29.55,1798.25,,
0.0787738636,11/29/2016,14,0.74,10,13.25,9.14,73.8,13.72,28.76,29.54,735.75,,
0.1900987765,11/29/2016,15,0.75,10,12.96,9.66,78.28,15.52,28.76,29.54,679.25,,
0.3789136752,11/29/2016,16,0.14,10,12.09,9.84,21.97,12.52,8.51,29.55,36.65,,
0.0052229776,11/29/2016,17,0,10,11.36,9.39,22.29,12.4,8.51,29.57,0,,
0.0428507729,11/30/2016,6,0,10,0.91,0.21,88.04,5.36,28.87,29.65,1.85,,
0.3694258695,11/30/2016,7,0.28,9.04,0.59,0.16,89.8,5.68,28.88,29.66,367.18,,
